customer_id,tenure_months,contract,internet_service,monthly_charges,total_charges,payment_method,tech_support,online_security,senior_citizen,partner,paperless_billing,num_support_tickets,churn
CUST00262,27,One year,Fiber optic,112.03,2952.99,Credit card (automatic),No,Yes,0,Yes,No,3,0
CUST00263,63,Month-to-month,Fiber optic,23.55,1444.27,Mailed check,Yes,No,0,Yes,Yes,0,0
CUST00264,68,Month-to-month,Fiber optic,45.11,3045.04,Credit card (automatic),Yes,No,1,No,No,2,0
CUST00265,60,Month-to-month,Fiber optic,70.53,4125.95,Electronic check,No,No,0,Yes,No,1,1
CUST00266,47,One year,DSL,66.95,3094.39,Bank transfer (automatic),Yes,No,0,No,Yes,0,0
CUST00267,18,Two year,Fiber optic,79.68,1363.93,Mailed check,Yes,No,0,No,Yes,2,0
CUST00268,3,One year,DSL,66.9,197.21,Credit card (automatic),No,Yes,1,Yes,Yes,2,0
CUST00269,34,One year,No,113.31,3706.33,Mailed check,Yes,No,0,Yes,No,1,0
CUST00270,63,Month-to-month,DSL,42.54,2662.18,Credit card (automatic),No,Yes,0,Yes,Yes,1,0
CUST00271,48,Month-to-month,No,45.95,2178.2,Credit card (automatic),Yes,Yes,0,No,No,0,1
CUST00272,16,Month-to-month,Fiber optic,111.92,1710.97,Bank transfer (automatic),No,No,0,No,No,1,0
CUST00273,43,Month-to-month,DSL,25.83,1060.9,Credit card (automatic),No,Yes,0,No,Yes,0,0
CUST00274,29,Month-to-month,Fiber optic,80.18,2243.02,Electronic check,No,Yes,0,No,No,1,1
CUST00275,45,Month-to-month,No,87.54,3767.11,Electronic check,Yes,No,0,Yes,No,0,0
CUST00276,5,Month-to-month,No,69.57,343.33,Credit card (automatic),No,No,0,No,Yes,0,1
CUST00277,36,Month-to-month,DSL,88.81,3195.05,Bank transfer (automatic),No,Yes,0,Yes,No,0,1
CUST00278,23,Month-to-month,DSL,35.62,805.14,Bank transfer (automatic),No,Yes,0,No,No,0,0
CUST00279,45,Month-to-month,DSL,104.97,4546.29,Mailed check,No,Yes,0,Yes,No,1,0
CUST00280,52,Month-to-month,DSL,32.28,1641.99,Electronic check,No,Yes,0,Yes,Yes,1,0
CUST00281,59,Two year,Fiber optic,58.88,3440.16,Mailed check,Yes,No,0,No,Yes,0,0
CUST00282,62,Two year,No,25.68,1589.15,Mailed check,No,No,0,No,No,1,0
CUST00283,31,One year,Fiber optic,73.61,2168.39,Electronic check,No,No,0,No,No,0,0
CUST00284,32,Month-to-month,Fiber optic,86.31,2696.14,Electronic check,No,No,0,Yes,Yes,2,0
CUST00285,66,One year,Fiber optic,114.0,7318.3,Mailed check,No,No,0,No,No,1,0
CUST00286,17,Two year,Fiber optic,93.41,1541.48,Bank transfer (automatic),No,No,0,No,Yes,1,0
CUST00287,24,One year,DSL,73.19,1712.98,Electronic check,Yes,No,0,Yes,Yes,3,1
CUST00288,53,Month-to-month,Fiber optic,113.13,5817.06,Bank transfer (automatic),No,No,0,Yes,No,1,0
CUST00289,57,One year,No,66.8,3682.71,Credit card (automatic),No,No,0,No,Yes,2,0
CUST00290,66,Two year,Fiber optic,75.24,4746.05,Mailed check,No,No,1,No,Yes,1,0
CUST00291,45,One year,DSL,78.8,3457.32,Credit card (automatic),No,No,0,No,No,1,0
CUST00292,23,One year,DSL,59.82,1363.55,Credit card (automatic),No,No,0,No,No,4,0
CUST00293,31,Month-to-month,DSL,103.53,3065.77,Electronic check,No,Yes,0,Yes,No,1,1
CUST00294,46,Month-to-month,Fiber optic,36.89,1674.75,Electronic check,Yes,No,1,No,No,0,0
CUST00295,22,Month-to-month,Fiber optic,74.59,1580.9,Mailed check,No,No,1,Yes,Yes,2,0
CUST00296,65,One year,DSL,91.67,5774.21,Bank transfer (automatic),No,No,0,Yes,Yes,2,0
CUST00297,26,Month-to-month,No,110.21,2863.75,Mailed check,No,No,0,No,No,2,0
CUST00298,1,Month-to-month,Fiber optic,108.16,106.4,Electronic check,No,No,0,No,Yes,3,1
CUST00299,16,Month-to-month,Fiber optic,69.89,1102.54,Bank transfer (automatic),No,Yes,0,Yes,No,1,0
CUST00300,32,Month-to-month,No,83.6,2622.02,Electronic check,No,No,0,No,Yes,1,1
CUST00301,8,Month-to-month,DSL,58.21,449.9,Credit card (automatic),Yes,No,0,No,Yes,0,0
CUST00302,42,One year,No,65.75,2716.64,Electronic check,Yes,No,0,No,Yes,3,0
CUST00303,47,One year,DSL,110.44,5049.82,Credit card (automatic),No,Yes,0,Yes,Yes,1,0
CUST00304,38,Month-to-month,Fiber optic,112.93,4255.31,Electronic check,No,Yes,0,Yes,No,0,1
CUST00305,41,Month-to-month,No,109.33,4386.39,Electronic check,No,Yes,0,No,Yes,2,0
CUST00306,25,Month-to-month,No,32.11,793.57,Electronic check,No,No,0,No,Yes,2,0
CUST00307,49,Two year,Fiber optic,104.71,5091.93,Credit card (automatic),Yes,Yes,0,Yes,Yes,3,0
CUST00308,24,Month-to-month,Fiber optic,114.73,2728.89,Electronic check,No,Yes,0,No,Yes,1,0
CUST00309,23,Month-to-month,Fiber optic,54.85,1223.84,Bank transfer (automatic),No,Yes,1,No,Yes,1,0
CUST00310,12,Month-to-month,No,70.9,823.95,Credit card (automatic),Yes,Yes,0,No,Yes,1,0
CUST00311,59,One year,DSL,97.47,5713.08,Bank transfer (automatic),No,Yes,0,Yes,No,2,0
CUST00312,6,Two year,No,75.33,432.61,Mailed check,No,Yes,0,No,No,1,0
CUST00313,56,Two year,Fiber optic,119.34,6442.25,Credit card (automatic),Yes,No,0,Yes,No,2,0
CUST00314,35,One year,Fiber optic,64.48,2157.61,Credit card (automatic),Yes,No,0,Yes,No,0,0
CUST00315,44,Month-to-month,Fiber optic,90.82,3804.69,Mailed check,Yes,No,1,No,Yes,5,0
CUST00316,19,Month-to-month,Fiber optic,98.84,1841.89,Bank transfer (automatic),Yes,No,0,Yes,No,0,0
CUST00317,64,Month-to-month,No,68.4,4355.88,Credit card (automatic),No,No,0,No,Yes,2,0
CUST00318,7,Month-to-month,Fiber optic,105.41,705.75,Credit card (automatic),Yes,No,1,Yes,Yes,0,1
CUST00319,15,Month-to-month,No,73.71,1094.36,Mailed check,No,Yes,0,No,Yes,1,1
CUST00320,13,Month-to-month,DSL,59.99,755.67,Credit card (automatic),Yes,No,0,Yes,Yes,1,0
CUST00321,14,Month-to-month,Fiber optic,29.0,398.25,Electronic check,No,No,0,No,Yes,1,0
CUST00322,65,Two year,No,58.13,3733.82,Mailed check,Yes,No,0,No,Yes,1,0
CUST00323,31,One year,Fiber optic,92.86,2836.93,Electronic check,No,No,0,Yes,No,0,0
CUST00324,62,Two year,Fiber optic,111.97,6642.48,Electronic check,No,Yes,0,Yes,No,1,0
CUST00325,50,One year,Fiber optic,43.67,2086.92,Bank transfer (automatic),No,No,0,No,Yes,1,0
CUST00326,24,Month-to-month,No,54.23,1296.59,Mailed check,No,No,0,No,Yes,1,1
CUST00327,57,One year,No,33.7,1832.49,Electronic check,No,Yes,1,No,Yes,2,0
CUST00328,62,Month-to-month,DSL,88.45,5269.59,Mailed check,No,No,0,No,Yes,3,0
CUST00329,61,One year,No,115.94,6873.73,Mailed check,Yes,No,0,Yes,No,2,0
CUST00330,21,Month-to-month,Fiber optic,83.38,1735.31,Credit card (automatic),No,Yes,0,No,No,1,0
CUST00331,57,Two year,DSL,80.94,4521.91,Credit card (automatic),Yes,Yes,1,No,Yes,1,0
CUST00332,57,Month-to-month,No,74.46,4153.22,Mailed check,No,No,0,Yes,Yes,0,0
CUST00333,48,Month-to-month,Fiber optic,27.02,1276.98,Credit card (automatic),No,No,0,No,No,1,0
CUST00334,51,Two year,No,92.41,4666.29,Electronic check,No,Yes,1,No,Yes,0,0
CUST00335,41,Month-to-month,DSL,79.41,3130.87,Bank transfer (automatic),Yes,No,0,No,Yes,2,0
CUST00336,69,One year,DSL,85.47,5608.13,Credit card (automatic),Yes,No,0,Yes,Yes,1,0
CUST00337,14,One year,Fiber optic,109.68,1468.51,Mailed check,Yes,No,0,Yes,Yes,0,0
CUST00338,53,Two year,DSL,97.96,4975.16,Bank transfer (automatic),Yes,No,1,No,No,2,0
CUST00339,59,Two year,Fiber optic,97.65,5484.81,Electronic check,Yes,No,0,Yes,No,1,0
CUST00340,7,Two year,DSL,112.57,778.04,Electronic check,Yes,No,0,No,Yes,1,1
CUST00341,52,Month-to-month,Fiber optic,118.97,6150.84,Bank transfer (automatic),No,Yes,0,Yes,Yes,1,0
CUST00342,59,Two year,DSL,77.29,4494.14,Credit card (automatic),No,Yes,0,No,No,2,0
CUST00343,4,One year,DSL,29.11,111.72,Mailed check,No,No,0,Yes,Yes,0,0
CUST00344,67,One year,Fiber optic,64.83,4258.14,Credit card (automatic),No,Yes,0,No,Yes,1,0
CUST00345,5,Month-to-month,DSL,98.34,479.91,Credit card (automatic),No,No,0,Yes,No,2,1
CUST00346,46,One year,Fiber optic,20.83,949.55,Electronic check,No,No,0,Yes,No,1,0
CUST00347,54,Two year,No,23.8,1281.49,Mailed check,No,Yes,0,Yes,No,2,0
CUST00348,39,Two year,Fiber optic,24.85,956.69,Bank transfer (automatic),Yes,No,0,No,No,0,0
CUST00349,51,Month-to-month,No,92.57,4606.0,Mailed check,No,No,0,No,Yes,1,0
CUST00350,15,Month-to-month,DSL,69.12,1011.45,Electronic check,No,No,0,Yes,No,0,0
CUST00351,12,Month-to-month,DSL,55.63,661.14,Credit card (automatic),Yes,Yes,0,Yes,Yes,0,0
CUST00352,29,Two year,No,28.77,797.72,Bank transfer (automatic),No,Yes,1,No,Yes,1,0
CUST00353,18,One year,Fiber optic,92.69,1597.79,Mailed check,Yes,No,0,No,Yes,2,0
CUST00354,16,Month-to-month,Fiber optic,50.74,785.19,Bank transfer (automatic),Yes,No,0,Yes,Yes,2,1
CUST00355,62,Month-to-month,Fiber optic,45.06,2758.4,Electronic check,No,No,0,Yes,Yes,0,0
CUST00356,18,Month-to-month,Fiber optic,84.54,1450.65,Mailed check,Yes,No,0,Yes,Yes,1,0
CUST00357,57,Month-to-month,DSL,75.02,4135.95,Credit card (automatic),Yes,No,0,Yes,Yes,2,1
CUST00358,54,Two year,Fiber optic,54.97,2867.24,Credit card (automatic),Yes,No,0,Yes,Yes,0,0
CUST00359,61,One year,Fiber optic,83.43,4958.37,Electronic check,No,No,0,No,Yes,1,1
CUST00360,22,Month-to-month,Fiber optic,45.66,977.58,Mailed check,Yes,Yes,0,No,Yes,0,1
CUST00361,8,Month-to-month,No,99.07,781.24,Bank transfer (automatic),No,No,0,Yes,Yes,3,1
CUST00362,11,Month-to-month,DSL,41.39,446.77,Electronic check,Yes,Yes,0,No,Yes,1,0
CUST00363,0,Two year,DSL,34.2,34.03,Electronic check,No,No,0,No,Yes,3,1
CUST00364,57,Month-to-month,No,97.81,5346.77,Mailed check,No,Yes,1,No,Yes,0,1
CUST00365,0,Month-to-month,Fiber optic,90.2,87.64,Bank transfer (automatic),Yes,No,0,No,Yes,1,1
CUST00366,33,Month-to-month,Fiber optic,36.63,1172.53,Electronic check,Yes,No,0,No,Yes,1,1
CUST00367,47,One year,DSL,29.86,1341.14,Electronic check,Yes,No,1,No,Yes,0,0
CUST00368,0,One year,DSL,103.52,99.2,Electronic check,No,No,0,No,No,2,1
CUST00369,15,One year,Fiber optic,97.21,1409.79,Electronic check,Yes,No,0,Yes,Yes,1,1
CUST00370,60,Month-to-month,Fiber optic,51.38,3041.92,Mailed check,Yes,Yes,1,Yes,No,1,0
CUST00371,63,Month-to-month,No,85.14,5135.9,Electronic check,Yes,No,0,No,No,1,0
CUST00372,62,Month-to-month,No,30.66,1831.09,Electronic check,Yes,No,0,No,Yes,1,0
CUST00373,68,One year,No,69.72,4664.26,Credit card (automatic),Yes,No,1,Yes,Yes,0,0
CUST00374,21,Month-to-month,Fiber optic,19.91,409.68,Electronic check,No,No,0,No,No,1,1
CUST00375,66,One year,Fiber optic,57.94,3652.8,Mailed check,No,Yes,0,Yes,Yes,0,0
CUST00376,25,Two year,Fiber optic,25.63,638.95,Credit card (automatic),No,Yes,0,Yes,No,3,0
CUST00377,15,Two year,DSL,66.47,954.58,Bank transfer (automatic),No,Yes,0,No,No,1,0
CUST00378,50,Month-to-month,DSL,61.01,2907.34,Bank transfer (automatic),No,No,0,No,Yes,0,0
CUST00379,56,Month-to-month,Fiber optic,63.33,3423.11,Mailed check,No,No,0,No,Yes,0,0
CUST00380,28,Month-to-month,No,22.62,602.53,Electronic check,No,Yes,0,Yes,Yes,0,0
CUST00381,68,One year,DSL,54.88,3550.98,Bank transfer (automatic),No,Yes,0,No,Yes,2,0
CUST00382,46,Two year,DSL,95.16,4285.16,Bank transfer (automatic),No,Yes,0,No,Yes,1,0
CUST00383,61,Month-to-month,No,55.63,3375.27,Electronic check,No,Yes,0,Yes,Yes,2,0
CUST00384,68,Month-to-month,DSL,90.95,5999.85,Mailed check,Yes,No,0,Yes,Yes,2,0
CUST00385,15,Two year,Fiber optic,55.69,806.2,Credit card (automatic),Yes,No,0,Yes,No,0,0
CUST00386,47,Two year,DSL,61.17,2862.72,Electronic check,Yes,Yes,0,No,No,0,0
CUST00387,38,Month-to-month,DSL,75.52,2735.09,Mailed check,No,Yes,1,No,Yes,1,0
CUST00388,32,One year,No,114.97,3582.15,Mailed check,Yes,No,0,No,Yes,2,0
CUST00389,22,Month-to-month,DSL,29.1,616.28,Credit card (automatic),No,Yes,0,No,Yes,0,0
CUST00390,9,Month-to-month,Fiber optic,21.36,186.3,Credit card (automatic),No,No,1,No,No,1,1
CUST00391,68,Two year,DSL,80.01,5280.4,Bank transfer (automatic),No,No,0,No,Yes,1,0
CUST00392,33,Two year,DSL,114.81,3702.56,Mailed check,Yes,No,0,Yes,Yes,2,1
CUST00393,51,One year,DSL,118.95,5900.61,Electronic check,No,Yes,0,Yes,No,3,0
CUST00394,9,Month-to-month,DSL,67.38,606.06,Electronic check,No,Yes,0,Yes,Yes,2,0
CUST00395,18,Two year,DSL,65.74,1125.66,Bank transfer (automatic),Yes,No,0,No,Yes,1,0
CUST00396,57,Month-to-month,Fiber optic,83.79,4718.16,Bank transfer (automatic),No,Yes,0,Yes,No,1,0
CUST00397,0,Month-to-month,Fiber optic,74.67,71.13,Credit card (automatic),No,No,0,Yes,Yes,1,0
CUST00398,68,Month-to-month,DSL,82.68,5462.31,Mailed check,Yes,No,0,Yes,No,0,0
CUST00399,3,Month-to-month,Fiber optic,107.15,308.62,Bank transfer (automatic),No,No,0,No,No,0,1
CUST00400,15,One year,No,94.12,1407.94,Mailed check,No,No,0,No,Yes,2,0
CUST00401,23,One year,No,68.68,1557.72,Electronic check,No,Yes,0,No,No,0,0
CUST00402,1,Month-to-month,Fiber optic,65.11,63.36,Mailed check,No,No,0,No,Yes,0,1
CUST00403,31,Month-to-month,No,83.24,2574.28,Mailed check,No,Yes,0,No,No,2,0
CUST00404,23,Month-to-month,DSL,64.48,1462.37,Credit card (automatic),No,Yes,0,Yes,Yes,1,0
CUST00405,11,Month-to-month,Fiber optic,64.69,709.88,Mailed check,No,No,0,Yes,No,0,1
CUST00406,49,One year,Fiber optic,19.66,949.11,Credit card (automatic),Yes,Yes,0,Yes,No,0,0
CUST00407,34,Two year,Fiber optic,35.75,1159.45,Mailed check,Yes,Yes,0,Yes,No,0,0
CUST00408,32,Month-to-month,Fiber optic,67.83,2128.92,Electronic check,Yes,Yes,0,No,No,1,0
CUST00409,32,Month-to-month,Fiber optic,101.91,3257.92,Electronic check,No,No,0,Yes,Yes,2,0
CUST00410,60,One year,No,46.43,2676.34,Electronic check,Yes,No,0,No,Yes,1,0
CUST00411,50,Two year,No,71.31,3528.55,Mailed check,No,No,0,Yes,Yes,0,0
CUST00412,42,Month-to-month,Fiber optic,53.19,2142.9,Electronic check,No,No,0,Yes,Yes,2,1
CUST00413,11,Month-to-month,Fiber optic,28.69,306.95,Mailed check,No,No,1,No,No,1,1
CUST00414,66,One year,DSL,115.75,7289.86,Credit card (automatic),Yes,No,0,Yes,No,3,0
CUST00415,64,Month-to-month,DSL,105.18,6509.58,Bank transfer (automatic),Yes,Yes,0,No,Yes,1,1
CUST00416,32,Month-to-month,Fiber optic,26.01,823.01,Bank transfer (automatic),Yes,No,0,Yes,Yes,1,0
CUST00417,39,One year,Fiber optic,91.42,3395.18,Electronic check,Yes,No,0,Yes,No,4,0
CUST00418,42,One year,DSL,53.45,2168.6,Mailed check,No,Yes,0,No,Yes,1,0
CUST00419,43,One year,No,119.47,5042.11,Electronic check,No,Yes,0,No,No,1,1
CUST00420,28,One year,Fiber optic,48.84,1364.0,Credit card (automatic),Yes,No,0,Yes,Yes,2,0
CUST00421,12,One year,Fiber optic,42.35,489.02,Electronic check,No,No,0,No,Yes,1,0
CUST00422,11,Month-to-month,DSL,75.92,800.59,Mailed check,No,No,0,No,No,1,1
CUST00423,45,Month-to-month,DSL,103.18,4458.23,Bank transfer (automatic),Yes,No,0,Yes,Yes,0,0
CUST00424,1,Month-to-month,No,37.64,36.2,Mailed check,No,No,0,Yes,Yes,0,1
CUST00425,34,Month-to-month,Fiber optic,90.36,3016.68,Credit card (automatic),Yes,No,0,No,No,1,0
CUST00426,7,One year,No,24.26,169.81,Electronic check,No,No,1,No,Yes,1,0
CUST00427,25,Two year,No,111.73,2726.71,Mailed check,No,No,0,Yes,Yes,3,0
CUST00428,33,Two year,Fiber optic,26.27,835.33,Credit card (automatic),Yes,Yes,0,Yes,No,0,1
CUST00429,6,One year,DSL,111.25,659.05,Mailed check,No,Yes,0,Yes,No,2,1
CUST00430,67,Month-to-month,No,68.06,4368.1,Mailed check,Yes,No,0,Yes,No,1,0
CUST00431,57,Month-to-month,No,63.71,3455.35,Electronic check,No,Yes,0,Yes,Yes,1,1
CUST00432,28,Two year,Fiber optic,117.28,3219.03,Bank transfer (automatic),No,Yes,0,No,No,1,0
CUST00433,35,One year,Fiber optic,119.02,4001.22,Credit card (automatic),No,No,0,No,Yes,0,1
CUST00434,20,One year,Fiber optic,84.32,1635.74,Bank transfer (automatic),Yes,Yes,0,No,Yes,3,0
CUST00435,35,One year,Fiber optic,30.97,1042.28,Credit card (automatic),Yes,No,0,Yes,Yes,1,0
CUST00436,9,One year,Fiber optic,69.63,624.1,Mailed check,No,Yes,0,Yes,Yes,1,0
CUST00437,72,Two year,No,71.97,5010.32,Electronic check,No,No,0,Yes,Yes,0,0
CUST00438,23,Month-to-month,Fiber optic,70.47,1576.16,Electronic check,No,No,0,No,No,4,0
CUST00439,63,One year,DSL,76.09,4610.27,Bank transfer (automatic),Yes,No,0,Yes,Yes,2,0
CUST00440,48,Two year,DSL,19.91,911.95,Mailed check,No,No,0,Yes,Yes,3,1
CUST00441,35,Month-to-month,DSL,90.55,3092.01,Credit card (automatic),No,No,0,Yes,Yes,1,1
CUST00442,23,One year,DSL,90.66,2071.49,Bank transfer (automatic),Yes,No,0,No,No,2,0
CUST00443,22,Month-to-month,No,29.78,633.92,Credit card (automatic),No,No,0,No,Yes,3,0
CUST00444,61,Two year,DSL,76.16,4594.88,Mailed check,Yes,Yes,0,Yes,Yes,1,0
CUST00445,36,Month-to-month,DSL,75.97,2602.63,Mailed check,Yes,Yes,0,No,Yes,2,0
CUST00446,11,One year,DSL,87.61,926.87,Electronic check,Yes,Yes,1,No,Yes,2,1
CUST00447,54,Month-to-month,Fiber optic,26.71,1379.71,Mailed check,No,Yes,1,Yes,Yes,0,0
CUST00448,12,One year,Fiber optic,81.9,953.46,Credit card (automatic),No,Yes,0,Yes,Yes,1,0
CUST00449,22,Month-to-month,DSL,46.64,1020.66,Electronic check,No,Yes,0,No,Yes,1,1
CUST00450,29,Month-to-month,DSL,69.71,1958.26,Credit card (automatic),Yes,No,0,Yes,No,1,1
CUST00451,16,Month-to-month,DSL,96.88,1519.34,Credit card (automatic),Yes,No,1,No,No,0,1
CUST00452,61,Two year,Fiber optic,89.98,5460.83,Bank transfer (automatic),No,Yes,0,Yes,No,3,0
CUST00453,12,Month-to-month,DSL,30.13,349.99,Electronic check,No,No,0,No,Yes,1,0
CUST00454,58,Month-to-month,No,78.3,4397.38,Electronic check,No,No,0,Yes,No,1,0
CUST00455,18,One year,Fiber optic,116.85,2007.39,Electronic check,Yes,No,0,No,Yes,2,0
CUST00456,48,Month-to-month,DSL,33.99,1578.42,Electronic check,No,No,1,No,Yes,0,0
CUST00457,11,Two year,Fiber optic,105.0,1140.34,Mailed check,No,Yes,0,Yes,No,1,0
CUST00458,60,Month-to-month,DSL,89.66,5337.81,Electronic check,No,No,0,Yes,No,1,0
CUST00459,18,One year,Fiber optic,96.95,1720.91,Bank transfer (automatic),No,No,0,Yes,Yes,0,0
CUST00460,8,Month-to-month,DSL,46.76,355.51,Mailed check,No,No,0,No,Yes,2,0
CUST00461,70,Month-to-month,Fiber optic,47.36,3168.83,Electronic check,No,No,0,No,No,1,0
CUST00462,27,One year,Fiber optic,110.41,2940.97,Mailed check,No,No,1,Yes,Yes,0,1
CUST00463,51,One year,No,54.7,2781.67,Credit card (automatic),No,No,1,No,Yes,1,0
CUST00464,15,One year,DSL,24.43,360.87,Bank transfer (automatic),Yes,No,1,No,Yes,1,0
CUST00465,68,Month-to-month,DSL,79.26,5181.13,Mailed check,No,Yes,0,Yes,Yes,2,0
CUST00466,11,Month-to-month,Fiber optic,30.73,322.95,Credit card (automatic),No,No,0,No,No,0,1
CUST00467,24,Month-to-month,No,99.25,2367.35,Bank transfer (automatic),Yes,No,0,Yes,Yes,0,0
CUST00468,51,Two year,No,83.46,4064.71,Credit card (automatic),No,No,0,No,Yes,1,0
CUST00469,52,Month-to-month,DSL,107.22,5338.77,Electronic check,No,No,0,Yes,Yes,1,1
CUST00470,22,Month-to-month,DSL,98.05,2113.6,Credit card (automatic),No,Yes,0,No,Yes,1,1
CUST00471,15,Month-to-month,Fiber optic,29.44,423.72,Electronic check,No,Yes,1,No,Yes,0,0
CUST00472,56,One year,DSL,56.87,3061.73,Credit card (automatic),No,No,0,No,Yes,2,0
CUST00473,38,Month-to-month,DSL,97.01,3528.28,Electronic check,No,Yes,0,Yes,No,3,1
CUST00474,52,Two year,DSL,60.57,3140.87,Credit card (automatic),No,Yes,0,No,Yes,1,0
CUST00475,41,Month-to-month,Fiber optic,117.18,4594.17,Credit card (automatic),No,No,1,No,No,0,0
CUST00476,57,Two year,No,93.05,5285.64,Electronic check,No,Yes,0,No,No,2,0
CUST00477,38,Month-to-month,No,19.58,718.97,Credit card (automatic),No,Yes,0,Yes,Yes,1,0
CUST00478,13,One year,Fiber optic,107.76,1388.38,Electronic check,No,No,0,No,Yes,1,0
CUST00479,4,Two year,Fiber optic,28.28,112.84,Electronic check,Yes,Yes,0,No,Yes,0,0
CUST00480,34,Month-to-month,No,32.33,1072.8,Mailed check,No,Yes,0,No,Yes,1,0
CUST00481,17,Two year,DSL,92.92,1561.49,Credit card (automatic),Yes,Yes,1,Yes,No,3,0
CUST00482,8,Month-to-month,Fiber optic,106.23,818.65,Mailed check,No,No,0,Yes,Yes,0,1
CUST00483,57,Two year,Fiber optic,72.71,4016.61,Bank transfer (automatic),No,No,0,Yes,No,0,0
CUST00484,16,One year,DSL,47.48,742.7,Bank transfer (automatic),No,Yes,0,Yes,No,1,0
CUST00485,6,Month-to-month,Fiber optic,53.83,320.57,Credit card (automatic),No,Yes,0,Yes,No,0,0
CUST00486,45,Month-to-month,DSL,52.97,2338.45,Credit card (automatic),Yes,No,0,No,Yes,1,0
CUST00487,12,Month-to-month,Fiber optic,51.32,585.73,Electronic check,Yes,Yes,0,No,Yes,1,0
CUST00488,39,Month-to-month,DSL,42.78,1610.42,Electronic check,No,No,0,Yes,Yes,1,0
CUST00489,41,Month-to-month,DSL,80.1,3261.93,Electronic check,No,No,0,No,No,1,0
CUST00490,8,Month-to-month,DSL,109.84,845.34,Bank transfer (automatic),Yes,Yes,0,No,Yes,0,0
CUST00491,49,Month-to-month,No,49.32,2340.3,Electronic check,Yes,No,1,No,No,0,0
CUST00492,26,One year,Fiber optic,37.04,933.65,Electronic check,No,Yes,0,No,Yes,1,1
CUST00493,65,Month-to-month,Fiber optic,103.53,6444.95,Credit card (automatic),Yes,Yes,0,No,Yes,1,0
CUST00494,4,Month-to-month,Fiber optic,93.66,362.46,Electronic check,No,Yes,0,Yes,Yes,0,0
CUST00495,28,One year,Fiber optic,112.95,3133.73,Bank transfer (automatic),No,No,0,No,Yes,1,0
CUST00496,36,Month-to-month,DSL,34.88,1246.21,Mailed check,No,Yes,0,Yes,Yes,0,0
CUST00497,37,Month-to-month,Fiber optic,32.71,1184.91,Electronic check,Yes,No,0,No,Yes,2,0
CUST00498,7,Month-to-month,DSL,73.23,504.38,Mailed check,Yes,Yes,0,No,Yes,1,1
CUST00499,64,Two year,DSL,80.67,5042.73,Mailed check,No,No,0,Yes,No,0,0
CUST00500,16,Two year,Fiber optic,66.98,1020.47,Credit card (automatic),No,Yes,1,No,Yes,1,0
CUST00501,70,Month-to-month,DSL,79.09,5452.34,Electronic check,Yes,Yes,0,Yes,No,1,0
CUST00502,44,One year,DSL,36.4,1601.32,Mailed check,Yes,No,0,Yes,No,1,0
CUST00503,3,Month-to-month,Fiber optic,66.92,193.01,Credit card (automatic),Yes,No,0,Yes,Yes,1,0
CUST00504,35,One year,Fiber optic,85.13,2976.89,Bank transfer (automatic),No,No,0,No,Yes,1,0
CUST00505,69,One year,Fiber optic,62.14,4287.18,Credit card (automatic),No,Yes,0,Yes,Yes,0,1
CUST00506,30,One year,Fiber optic,87.3,2506.58,Credit card (automatic),Yes,No,0,No,Yes,0,1
CUST00507,18,Month-to-month,Fiber optic,64.02,1148.1,Credit card (automatic),No,No,0,No,No,5,1
CUST00508,60,Month-to-month,Fiber optic,52.03,3071.15,Mailed check,No,Yes,0,No,No,1,0
CUST00509,53,Month-to-month,DSL,48.97,2526.16,Credit card (automatic),No,No,1,No,Yes,2,0
CUST00510,38,Two year,DSL,59.91,2201.98,Mailed check,No,No,1,No,No,0,0
CUST00511,18,One year,Fiber optic,20.36,359.7,Electronic check,No,No,0,Yes,No,1,0
CUST00512,38,Two year,DSL,86.19,3249.47,Electronic check,No,No,0,Yes,Yes,0,0
CUST00513,66,Two year,No,104.2,6545.07,Electronic check,No,No,0,No,Yes,2,0
CUST00514,44,Month-to-month,No,54.17,2328.12,Electronic check,No,Yes,0,No,Yes,4,0
CUST00515,12,One year,DSL,22.7,267.64,Electronic check,No,No,0,Yes,Yes,0,0
CUST00516,57,One year,DSL,118.65,6433.56,Electronic check,Yes,Yes,1,No,Yes,0,0
CUST00517,19,Two year,DSL,44.9,848.37,Credit card (automatic),Yes,No,0,Yes,Yes,1,0
CUST00518,71,Two year,DSL,30.92,2190.03,Credit card (automatic),No,Yes,0,No,Yes,1,0
CUST00519,60,One year,DSL,55.71,3277.84,Bank transfer (automatic),Yes,Yes,0,No,No,0,0
CUST00520,38,Month-to-month,Fiber optic,93.33,3389.96,Credit card (automatic),No,No,0,No,Yes,3,0
CUST00521,0,One year,No,47.98,47.82,Electronic check,Yes,No,0,No,Yes,1,0
CUST00522,2,Month-to-month,Fiber optic,76.62,151.75,Credit card (automatic),No,No,0,No,Yes,1,0
CUST00523,61,One year,DSL,60.39,3504.86,Mailed check,No,No,0,No,Yes,0,0
CUST00524,62,Two year,Fiber optic,30.01,1821.47,Electronic check,No,Yes,0,No,No,0,0
